0,6,0
0,19,0
0,30,0
0,40,0
0,62,0
0,64,0
0,76,0
0,83,0
0,90,0
0,94,0
0,99,0
0,106,0
0,119,0
0,130,0
0,140,0
0,162,0
0,164,0
0,176,0
0,183,0
0,190,0
0,194,0
0,199,0
0,206,0
0,219,0
0,230,0
0,240,0
0,262,0
0,264,0
0,276,0
0,283,0
0,290,0
0,294,0
0,299,0
0,306,0
0,317,0
0,319,0
0,330,0
0,340,0
0,362,0
0,364,0
0,376,0
0,383,0
0,390,0
0,394,0
0,399,0
0,406,0
0,419,0
0,430,0
0,440,0
0,453,0
0,462,0
0,464,0
0,476,0
0,483,0
0,490,0
0,494,0
0,499,0
0,506,0
0,519,0
0,530,0
0,534,0
0,540,0
0,562,0
0,564,0
0,576,0
0,583,0
0,590,0
0,594,0
0,599,0
0,606,0
0,619,0
0,630,0
0,640,0
0,662,0
0,664,0
0,676,0
0,683,0
0,690,0
0,694,0
0,699,0
0,706,0
0,719,0
0,730,0
0,740,0
0,762,0
0,764,0
0,776,0
0,783,0
0,790,0
0,794,0
0,799,0
0,806,0
0,819,0
0,830,0
0,840,0
0,862,0
0,864,0
0,876,0
0,883,0
0,890,0
0,894,0
0,899,0
0,906,0
0,919,0
0,930,0
0,940,0
0,946,0
0,962,0
0,964,0
0,976,0
0,983,0
0,990,0
0,994,0
0,999,0
0,1006,0
0,1019,0
0,1030,0
0,1040,0
0,1062,0
0,1064,0
0,1076,0
0,1083,0
0,1090,0
0,1094,0
0,1099,0
0,1106,0
0,1119,0
0,1130,0
0,1140,0
0,1162,0
0,1164,0
0,1176,0
0,1183,0
0,1190,0
0,1194,0
0,1199,0
0,1206,0
0,1219,0
0,1230,0
0,1240,0
0,1262,0
0,1264,0
0,1276,0
0,1283,0
0,1290,0
0,1294,0
0,1299,0
0,1306,0
0,1319,0
0,1340,0
0,1362,0
0,1364,0
0,1376,0
0,1383,0
0,1390,0
0,1394,0
0,1399,0
0,1406,0
0,1419,0
0,1430,0
0,1440,0
0,1462,0
0,1464,0
0,1476,0
0,1483,0
0,1490,0
0,1494,0
0,1499,0
0,1506,0
0,1519,0
0,1530,0
0,1540,0
0,1564,0
0,1576,0
0,1583,0
0,1590,0
0,1594,0
0,1599,0
0,1606,0
0,1619,0
0,1630,0
0,1640,0
0,1662,0
0,1664,0
0,1676,0
0,1683,0
0,1690,0
0,1699,0
0,1706,0
0,1719,0
0,1730,0
0,1740,0
0,1762,0
0,1764,0
0,1776,0
0,1783,0
0,1790,0
0,1794,0
0,1799,0
0,1803,0
0,1806,0
0,1814,0
0,1819,0
0,1830,0
0,1840,0
0,1862,0
0,1864,0
0,1876,0
0,1883,0
0,1890,0
0,1894,0
0,1899,0
0,1906,0
0,1919,0
0,1930,0
0,1940,0
0,1962,0
0,1964,0
0,1976,0
0,1983,0
0,1990,0
0,1994,0
0,1999,0
0,6,1
0,19,1
0,30,1
0,40,1
0,62,1
0,64,1
0,76,1
0,83,1
0,90,1
0,94,1
0,99,1
0,106,1
0,119,1
0,130,1
0,140,1
0,162,1
0,164,1
0,176,1
0,183,1
0,190,1
0,194,1
0,199,1
0,206,1
0,219,1
0,230,1
0,240,1
0,262,1
0,264,1
0,276,1
0,283,1
0,290,1
0,294,1
0,299,1
0,306,1
0,330,1
0,340,1
0,345,1
0,362,1
0,364,1
0,376,1
0,383,1
0,390,1
0,394,1
0,399,1
0,406,1
0,419,1
0,430,1
0,440,1
0,462,1
0,464,1
0,476,1
0,483,1
0,490,1
0,494,1
0,499,1
0,506,1
0,519,1
0,530,1
0,540,1
0,562,1
0,564,1
0,576,1
0,583,1
0,590,1
0,594,1
0,606,1
0,619,1
0,630,1
0,640,1
0,662,1
0,664,1
0,676,1
0,683,1
0,690,1
0,694,1
0,699,1
0,706,1
0,719,1
0,723,1
0,730,1
0,740,1
0,762,1
0,764,1
0,776,1
0,783,1
0,790,1
0,794,1
0,799,1
0,806,1
0,819,1
0,830,1
0,840,1
0,862,1
0,864,1
0,876,1
0,883,1
0,890,1
0,894,1
0,899,1
0,906,1
0,919,1
0,930,1
0,940,1
0,962,1
0,964,1
0,976,1
0,983,1
0,990,1
0,994,1
0,999,1
0,1006,1
0,1019,1
0,1030,1
0,1040,1
0,1062,1
0,1064,1
0,1076,1
0,1083,1
0,1090,1
0,1094,1
0,1099,1
0,1106,1
0,1119,1
0,1126,1
0,1130,1
0,1140,1
0,1162,1
0,1164,1
0,1176,1
0,1183,1
0,1194,1
0,1199,1
0,1206,1
0,1219,1
0,1230,1
0,1240,1
0,1262,1
0,1264,1
0,1276,1
0,1283,1
0,1290,1
0,1294,1
0,1299,1
0,1306,1
0,1319,1
0,1330,1
0,1340,1
0,1362,1
0,1364,1
0,1370,1
0,1376,1
0,1383,1
0,1390,1
0,1394,1
0,1399,1
0,1406,1
0,1419,1
0,1430,1
0,1440,1
0,1462,1
0,1464,1
0,1476,1
0,1483,1
0,1490,1
0,1494,1
0,1499,1
0,1506,1
0,1519,1
0,1530,1
0,1540,1
0,1562,1
0,1564,1
0,1576,1
0,1583,1
0,1590,1
0,1594,1
0,1599,1
0,1606,1
0,1619,1
0,1630,1
0,1640,1
0,1662,1
0,1664,1
0,1676,1
0,1683,1
0,1690,1
0,1694,1
0,1699,1
0,1706,1
0,1719,1
0,1730,1
0,1740,1
0,1762,1
0,1764,1
0,1776,1
0,1783,1
0,1790,1
0,1794,1
0,1799,1
0,1806,1
0,1819,1
0,1830,1
0,1840,1
0,1862,1
0,1864,1
0,1876,1
0,1883,1
0,1890,1
0,1894,1
0,1899,1
0,1906,1
0,1919,1
0,1930,1
0,1940,1
0,1962,1
0,1976,1
0,1983,1
0,1990,1
0,1994,1
0,1999,1
0,6,2
0,19,2
0,30,2
0,40,2
0,76,2
0,90,2
0,94,2
0,99,2
0,106,2
0,119,2
0,130,2
0,140,2
0,176,2
0,190,2
0,194,2
0,199,2
0,206,2
0,219,2
0,230,2
0,240,2
0,276,2
0,290,2
0,294,2
0,299,2
0,306,2
0,319,2
0,330,2
0,340,2
0,376,2
0,390,2
0,394,2
0,399,2
0,406,2
0,419,2
0,430,2
0,440,2
0,476,2
0,490,2
0,494,2
0,499,2
0,506,2
0,519,2
0,530,2
0,540,2
0,576,2
0,590,2
0,594,2
0,599,2
0,606,2
0,619,2
0,630,2
0,640,2
0,676,2
0,690,2
0,694,2
0,699,2
0,706,2
0,719,2
0,730,2
0,740,2
0,776,2
0,787,2
0,790,2
0,794,2
0,799,2
0,803,2
0,806,2
0,819,2
0,830,2
0,840,2
0,876,2
0,890,2
0,894,2
0,899,2
0,906,2
0,919,2
0,930,2
0,940,2
0,976,2
0,990,2
0,994,2
0,999,2
0,1006,2
0,1019,2
0,1030,2
0,1040,2
0,1076,2
0,1090,2
0,1094,2
0,1099,2
0,1106,2
0,1113,2
0,1119,2
0,1130,2
0,1140,2
0,1176,2
0,1190,2
0,1194,2
0,1199,2
0,1206,2
0,1219,2
0,1230,2
0,1240,2
0,1276,2
0,1290,2
0,1294,2
0,1299,2
0,1319,2
0,1340,2
0,1376,2
0,1390,2
0,1394,2
0,1399,2
0,1406,2
0,1419,2
0,1430,2
0,1440,2
0,1476,2
0,1490,2
0,1499,2
0,1506,2
0,1519,2
0,1530,2
0,1540,2
0,1576,2
0,1590,2
0,1594,2
0,1599,2
0,1606,2
0,1619,2
0,1630,2
0,1640,2
0,1676,2
0,1690,2
0,1694,2
0,1699,2
0,1706,2
0,1719,2
0,1730,2
0,1740,2
0,1776,2
0,1790,2
0,1794,2
0,1799,2
0,1819,2
0,1830,2
0,1840,2
0,1876,2
0,1890,2
0,1894,2
0,1899,2
0,1906,2
0,1919,2
0,1930,2
0,1940,2
0,1976,2
0,1990,2
0,1994,2
0,1999,2
0,6,3
0,19,3
0,30,3
0,40,3
0,62,3
0,64,3
0,76,3
0,83,3
0,90,3
0,94,3
0,106,3
0,119,3
0,130,3
0,140,3
0,162,3
0,164,3
0,176,3
0,183,3
0,190,3
0,194,3
0,206,3
0,219,3
0,230,3
0,240,3
0,264,3
0,276,3
0,283,3
0,290,3
0,294,3
0,306,3
0,319,3
0,330,3
0,340,3
0,362,3
0,364,3
0,370,3
0,376,3
0,383,3
0,390,3
0,394,3
0,406,3
0,419,3
0,430,3
0,440,3
0,462,3
0,464,3
